"fips";"county";"party";"STATE";"POPULATION";"DENSITY";"ALL RACES";"WHITE";"BLACK";"NATIVE";"ASIAN";"WHITE+LATINO"
40109;Oklahoma;Democrat;OK;766215;1013.8;94.80000000000001;71.4;15.7;4.2;3.4;73.9
42077;Lehigh;Republican;PA;357823;1012.5;97.5;84.7;8.4;0.8;3.5;89.6
39085;Lake;Republican;OH;229230;1011.2;98.50000000000001;93.0;3.9;0.2;1.4;93.4
51590;Danville;Democrat;VA;42444;1002.8;98.60000000000001;47.5;49.4;0.4;1.2;48.199999999999996
21117;Kenton;Democrat;KY;163929;996.7;98.0;91.5;4.9;0.3;1.2;92.10000000000001
18089;Lake;Democrat;IN;490228;994.1;98.3;70.9;25.3;0.5;1.5;72.80000000000001
51530;Buena Vista;Republican;VA;6603;991.9;98.1;90.7;5.3;1.2;0.6;90.9
17089;Kane;Democrat;IL;527306;990.8;98.19999999999999;87.0;6.1;1.0;4.0;89.4
13059;Clarke;Democrat;GA;120938;979.1;98.10000000000001;65.5;27.7;0.4;4.4;66.8
22033;East Baton Rouge;Democrat;LA;446042;966.6;98.69999999999999;48.9;46.2;0.3;3.3;49.6
37063;Durham;Democrat;NC;294460;935.7;97.6;53.0;38.6;1.0;4.9;55.6
48085;Collin;Republican;TX;885241;930.0;97.5;74.2;9.6;0.7;12.9;75.5
34029;Ocean;Republican;NJ;586301;917.0;98.7;92.9;3.5;0.3;2.0;93.9
53033;King;Republican;WA;2079967;912.9;95.09999999999998;70.1;6.7;1.1;16.4;71.8
34015;Gloucester;Democrat;NJ;290951;895.3;98.0;83.9;10.8;0.2;3.0;85.10000000000001
36029;Erie;Democrat;NY;922835;881.4;98.10000000000001;80.3;13.9;0.7;3.2;81.5
13215;Muscogee;Democrat;GA;200887;877.5;97.2;47.9;46.1;0.5;2.5;49.9
51595;Emporia;Democrat;VA;5462;859.7;98.7;33.2;63.7;0.5;1.2;34.7
37067;Forsyth;Democrat;NC;365298;859.2;97.79999999999998;67.5;27.1;0.8;2.3;70.3
51640;Galax;Republican;VA;7014;854.6;97.89999999999999;89.7;7.0;0.3;0.6;91.5
47093;Knox;Republican;TN;448644;850.5;98.0;86.3;9.0;0.4;2.2;86.9
22055;Lafayette;Republican;LA;235644;824.6;98.50000000000001;70.2;26.1;0.4;1.7;70.9
17197;Will;Democrat;IL;685419;809.6;98.3;80.6;11.8;0.4;5.4;81.9
42095;Northampton;Republican;PA;300654;805.4;98.0;88.3;6.3;0.4;2.9;90.5
51735;Poquoson;Republican;VA;12048;793.2;98.40000000000002;94.4;1.2;0.4;2.4;94.7
48141;El Paso;Democrat;TX;833487;790.6;98.6;92.1;4.0;1.0;1.3;94.5
12071;Lee;Republican;FL;679513;788.7;98.39999999999999;87.0;9.1;0.5;1.7;88.80000000000001
39017;Butler;Republican;OH;374158;788.2;97.79999999999998;86.5;8.1;0.3;2.8;87.2
13117;Forsyth;Republican;GA;204302;783.5;98.39999999999999;85.2;3.5;0.5;9.1;86.10000000000001
48167;Galveston;Republican;TX;314198;769.9;97.99999999999999;80.1;13.6;0.8;3.4;81.8
18163;Vanderburgh;Republican;IN;182006;769.7;97.6;86.5;9.4;0.3;1.3;86.9
36093;Schenectady;Democrat;NY;155735;756.6;96.5;79.8;11.3;0.7;4.5;82.0
37081;Guilford;Democrat;NC;512119;756.4;97.8;58.4;34.0;0.7;4.6;59.9
48121;Denton;Republican;TX;753363;754.3;97.6;79.3;9.6;0.9;7.7;80.7
19153;Polk;Democrat;IA;459862;750.5;97.9;86.5;6.7;0.4;4.2;87.2
51041;Chesterfield;Democrat;VA;332499;747.1;97.39999999999998;69.8;23.3;0.6;3.6;71.4
6073;San Diego;Democrat;CA;3263431;735.8;95.69999999999999;76.3;5.6;1.3;11.9;79.9
41067;Washington;Democrat;OR;562998;731.4;95.9;82.2;2.2;1.1;9.9;84.1
8005;Arapahoe;Democrat;CO;618821;716.7;96.1;78.3;10.9;1.1;5.6;80.9
26081;Kent;Democrat;MI;629237;711.5;97.3;83.3;10.4;0.7;2.8;85.1
55133;Waukesha;Republican;WI;395118;709.4;98.69999999999999;93.6;1.4;0.3;3.3;94.0
8059;Jefferson;Democrat;CO;558503;699.5;97.6;92.2;1.3;1.2;2.8;94.0
18057;Hamilton;Republican;IN;302623;696.4;98.19999999999999;88.2;4.1;0.2;5.6;88.7
12115;Sarasota;Republican;FL;396962;682.6;98.59999999999998;91.6;5.0;0.3;1.6;92.4
48157;Fort Bend;Republican;TX;685345;679.5;98.0;57.2;21.1;0.6;19.0;59.1
53011;Clark;Republican;WA;451008;676.2;95.99999999999999;87.3;2.2;1.1;4.6;88.7
12099;Palm Beach;Democrat;FL;1397710;670.2;98.29999999999998;76.1;18.8;0.6;2.7;78.0
26049;Genesee;Democrat;MI;412895;668.5;97.5;75.2;20.6;0.6;1.1;75.8
42029;Chester;Republican;PA;512784;664.7;98.3;86.7;6.4;0.3;4.8;87.69999999999999
31153;Sarpy;Republican;NE;172193;664.6;97.1;89.5;4.5;0.6;2.4;90.6
13097;Douglas;Democrat;GA;138776;661.8;97.60000000000001;51.8;43.5;0.4;1.7;53.8
13247;Rockdale;Democrat;GA;87754;656.5;97.9;44.4;51.0;0.5;1.9;46.4
39151;Stark;Republican;OH;375736;652.9;97.6;88.6;7.8;0.3;0.9;89.0
51550;Chesapeake;Democrat;VA;233371;652.0;96.70000000000002;62.7;30.1;0.4;3.4;64.2
29183;St. Charles;Republican;MO;379493;643.2;98.3;90.7;4.7;0.3;2.5;91.0
53035;Kitsap;Republican;WA;254183;635.9;94.4;83.3;2.9;1.8;5.4;84.9
13151;Henry;Democrat;GA;213869;633.0;97.8;53.4;40.6;0.3;3.4;55.0
51199;York;Republican;VA;66342;624.8;96.7;77.1;13.4;0.5;5.5;78.3
13021;Bibb;Democrat;GA;153905;622.8;98.7;42.6;53.8;0.3;1.9;43.5
12101;Pasco;Republican;FL;485331;622.2;97.9;89.4;5.6;0.4;2.4;90.80000000000001
13051;Chatham;Democrat;GA;283379;621.7;97.89999999999999;54.5;40.1;0.3;2.8;55.8
47065;Hamilton;Republican;TN;351220;620.3;98.19999999999999;75.6;19.8;0.5;2.1;76.6
13245;Richmond;Democrat;GA;201368;618.4;97.5;39.5;55.5;0.4;1.8;41.0
48397;Rockwall;Republican;TX;87809;616.7;98.19999999999999;88.4;6.1;0.8;2.8;89.6
39093;Lorain;Republican;OH;304216;613.6;97.4;86.8;8.9;0.4;1.2;88.4
55059;Kenosha;Democrat;WI;168068;611.9;97.39999999999999;87.7;7.3;0.7;1.6;89.39999999999999
51107;Loudoun;Democrat;VA;363050;605.8;96.39999999999999;70.7;7.8;0.5;17.3;72.2
36067;Onondaga;Democrat;NY;468196;600.0;97.10000000000001;80.9;11.7;0.9;3.6;82.39999999999999
21037;Campbell;Democrat;KY;91833;597.0;98.2;93.9;3.1;0.2;1.0;94.2
1073;Jefferson;Democrat;AL;660793;592.5;98.89999999999999;54.0;42.9;0.3;1.6;54.599999999999994
6087;Santa Cruz;Democrat;CA;271804;589.4;95.9;87.7;1.4;1.8;4.8;91.4
55101;Racine;Republican;WI;195163;587.7;97.89999999999999;84.2;11.7;0.6;1.3;85.6
18141;St. Joseph;Republican;IN;267618;583.0;97.19999999999999;81.1;13.2;0.5;2.3;82.4
36001;Albany;Democrat;NY;308171;581.9;97.49999999999999;77.6;13.7;0.3;5.8;79.5
39099;Mahoning;Democrat;OH;233204;580.2;98.00000000000001;80.9;15.9;0.3;0.9;82.2
37071;Gaston;Republican;NC;211127;578.8;98.30000000000001;80.2;16.1;0.5;1.4;81.0
17201;Winnebago;Democrat;IL;288542;575.2;97.4;81.4;12.9;0.5;2.6;82.8
45045;Greenville;Republican;SC;482752;574.7;98.2;76.9;18.5;0.5;2.2;78.1
35001;Bernalillo;Democrat;NM;675551;570.8;97.00000000000001;84.9;3.4;5.8;2.7;89.2
34005;Burlington;Democrat;NJ;449722;561.9;97.3;74.4;17.5;0.3;5.0;76.4
24025;Harford;Republican;MD;250105;560.1;97.5;80.7;13.4;0.3;3.0;81.60000000000001
29047;Clay;Republican;MO;233682;558.6;97.39999999999999;88.2;6.0;0.6;2.3;89.0
42071;Lancaster;Republican;PA;533320;550.4;98.2;90.7;4.8;0.4;2.2;93.0
13113;Fayette;Republican;GA;109664;548.3;97.9;70.9;22.0;0.4;4.5;72.1
18003;Allen;Republican;IN;365918;540.6;97.1;80.9;12.1;0.5;3.5;82.10000000000001
12009;Brevard;Republican;FL;556885;535.0;97.5;83.8;10.7;0.5;2.4;85.1
39165;Warren;Republican;OH;221659;530.0;98.5;90.1;3.5;0.2;4.7;90.39999999999999
51720;Norton;Republican;VA;4031;529.1;97.69999999999999;89.3;6.6;0.3;1.5;89.6
17111;McHenry;Republican;IL;307283;511.9;98.6;93.8;1.4;0.5;2.8;94.60000000000001
42043;Dauphin;Republican;PA;271453;510.6;97.0;74.1;18.7;0.4;3.7;76.5
13057;Cherokee;Republican;GA;230985;508.3;98.1;89.0;6.6;0.5;1.9;90.19999999999999
45079;Richland;Democrat;SC;401566;507.9;98.0;47.8;46.9;0.4;2.7;49.2
26065;Ingham;Democrat;MI;284582;505.1;96.19999999999999;77.1;12.2;0.7;6.1;78.69999999999999
18043;Floyd;Republican;IN;76179;504.1;97.99999999999999;91.1;5.5;0.3;1.1;91.60000000000001
5119;Pulaski;Democrat;AR;392702;503.8;98.0;59.2;36.0;0.5;2.2;60.0
6095;Solano;Democrat;CA;431131;503.0;93.3;60.6;14.8;1.3;15.6;65.2
34001;Atlantic;Republican;NJ;275209;494.1;97.6;71.3;17.3;0.7;8.2;75.3
48215;Hidalgo;Democrat;TX;831073;493.2;99.5;97.0;0.9;0.5;1.1;98.3
6077;San Joaquin;Democrat;CA;715597;492.6;94.8;68.1;8.1;2.0;15.9;74.5
37025;Cabarrus;Republican;NC;192103;492.1;98.1;77.4;17.1;0.7;2.8;79.0
37051;Cumberland;Democrat;NC;326328;489.7;95.70000000000002;53.2;37.6;1.8;2.7;56.2
26161;Washtenaw;Democrat;MI;356874;488.4;96.6;74.6;12.8;0.4;8.7;75.4
12111;St. Lucie;Republican;FL;291028;485.7;97.89999999999999;75.1;20.2;0.6;1.9;77.1
6041;Marin;Democrat;CA;260750;485.1;96.39999999999999;86.0;2.9;1.1;6.1;88.2
21015;Boone;Democrat;KY;126413;482.3;98.2;92.0;3.2;0.2;2.7;92.5
42133;York;Republican;PA;440755;481.1;98.1;89.7;6.5;0.3;1.5;91.3
42011;Berks;Republican;PA;413691;480.4;97.89999999999999;88.7;6.7;0.8;1.6;92.9
51179;Stafford;Republican;VA;139992;479.5;96.2;74.0;18.0;0.7;3.3;76.1
53053;Pierce;Republican;WA;831928;476.3;93.3;76.1;7.4;1.7;6.6;78.60000000000001
40027;Cleveland;Democrat;OK;269908;474.7;94.5;80.0;4.9;5.1;4.4;81.30000000000001
51095;James City;Republican;VA;72583;470.4;97.29999999999998;80.6;13.6;0.4;2.6;81.5
26139;Ottawa;Republican;MI;276292;468.2;98.1;92.8;1.8;0.6;2.9;93.9
55009;Brown;Republican;WI;256670;468.2;97.8;88.9;2.5;3.1;3.2;90.2
42069;Lackawanna;Democrat;PA;212719;467.1;98.59999999999998;92.6;3.3;0.3;2.3;93.7
36071;Orange;Republican;NY;376099;459.3;97.29999999999998;81.8;11.8;0.8;2.8;85.5
13139;Hall;Republican;GA;190761;457.5;98.5;87.3;8.1;0.9;2.0;89.4
48061;Cameron;Democrat;TX;420392;456.0;99.6;97.2;0.9;0.6;0.8;98.60000000000001
13223;Paulding;Republican;GA;148987;455.8;98.0;78.4;18.0;0.4;1.1;79.5
12033;Escambia;Republican;FL;310659;453.4;96.9;69.9;22.8;0.9;3.1;71.0
12127;Volusia;Republican;FL;507531;449.2;98.1;84.5;11.1;0.5;1.9;86.0
6111;Ventura;Democrat;CA;846178;446.7;96.7;84.8;2.2;1.9;7.5;88.6
26077;Kalamazoo;Democrat;MI;258818;445.7;96.69999999999999;82.1;11.4;0.5;2.6;83.2
48183;Gregg;Republican;TX;123204;445.4;98.1;75.2;20.5;1.0;1.3;76.8
48339;Montgomery;Republican;TX;518947;437.5;98.3;89.6;4.9;1.0;2.7;91.1
39025;Clermont;Republican;OH;201560;436.5;98.5;95.7;1.5;0.2;1.1;95.9
18081;Johnson;Republican;IN;147538;435.8;98.5;93.7;1.9;0.3;2.5;94.2
12081;Manatee;Republican;FL;351746;434.5;98.3;86.4;9.3;0.5;2.0;87.8
36079;Putnam;Republican;NY;99487;432.9;98.3;92.3;3.2;0.3;2.4;93.8
13013;Barrow;Republican;GA;73240;432.7;97.89999999999999;81.8;11.7;0.5;3.8;83.0
42041;Cumberland;Republican;PA;243762;431.6;98.0;90.2;3.8;0.2;3.8;90.9
13073;Columbia;Republican;GA;139257;427.6;97.10000000000002;75.4;16.9;0.4;4.2;76.7
18039;Elkhart;Republican;IN;201971;426.5;97.8;89.7;6.2;0.6;1.2;91.0
47149;Rutherford;Republican;TN;288906;424.0;97.6;79.7;14.0;0.5;3.3;80.8
54069;Ohio;Republican;WV;43328;420.0;98.00000000000001;93.2;3.7;0.2;0.9;93.5
1089;Madison;Republican;AL;350299;417.7;97.49999999999999;69.4;24.6;0.8;2.6;70.2
24009;Calvert;Republican;MD;90613;416.3;97.2;81.8;13.2;0.4;1.7;82.5
4013;Maricopa;Republican;AZ;4087191;414.9;97.3;84.4;5.7;2.8;4.1;87.3
36063;Niagara;Republican;NY;213525;414.4;97.59999999999998;88.3;7.1;1.1;1.1;88.89999999999999
12073;Leon;Democrat;FL;283988;413.1;97.89999999999999;62.6;31.6;0.3;3.3;63.6
17163;St. Clair;Democrat;IL;265729;410.6;97.7;65.7;30.2;0.3;1.4;66.3
39103;Medina;Republican;OH;176029;409.0;98.70000000000002;95.9;1.4;0.2;1.2;96.10000000000001
55025;Dane;Democrat;WI;516284;407.7;97.69999999999999;86.1;5.4;0.5;5.6;86.9
29077;Greene;Republican;MO;285865;407.5;97.2;91.3;3.2;0.7;1.9;91.9
48355;Nueces;Democrat;TX;356221;405.8;98.5;91.2;4.4;0.8;2.0;93.3
8013;Boulder;Democrat;CO;313333;405.6;97.29999999999998;90.8;1.1;0.8;4.5;92.1
49057;Weber;Republican;UT;240475;401.4;97.5;92.9;1.6;1.2;1.5;94.8
13047;Catoosa;Republican;GA;65621;394.3;98.4;93.7;2.8;0.4;1.4;94.2
39041;Delaware;Republican;OH;189113;393.2;98.10000000000001;89.0;3.5;0.2;5.4;89.30000000000001
18127;Porter;Republican;IN;167076;393.0;98.5;92.8;3.8;0.4;1.5;93.6
42007;Beaver;Democrat;PA;169392;392.3;98.1;91.1;6.4;0.1;0.5;91.30000000000001
39057;Greene;Republican;OH;163820;390.5;97.39999999999998;86.6;7.3;0.3;3.1;87.10000000000001
47063;Hamblen;Republican;TN;63036;388.0;98.2;91.7;4.5;0.8;1.0;93.30000000000001
37035;Catawba;Republican;NC;154534;387.1;98.3;84.7;8.9;0.5;4.1;85.7
34009;Cape May;Republican;NJ;95344;386.9;98.1;91.6;5.0;0.4;1.0;93.0
55139;Winnebago;Democrat;WI;169511;384.3;98.4;93.0;2.0;0.7;2.7;93.5
45019;Charleston;Democrat;SC;381015;382.3;98.4;67.7;28.6;0.4;1.6;68.5
32510;Carson City;Republican;NV;54522;382.1;97.0;89.5;2.2;2.7;2.3;91.6
47163;Sullivan;Republican;TN;157047;379.4;98.60000000000001;95.1;2.4;0.4;0.7;95.4
8001;Adams;Democrat;CO;480718;378.2;97.1;87.0;3.7;2.1;4.1;90.69999999999999
48491;Williamson;Republican;TX;489250;378.0;97.39999999999999;83.6;6.8;0.9;6.0;85.6
47179;Washington;Republican;TN;126242;376.7;98.3;92.1;4.3;0.4;1.4;92.7
53029;Island;Republican;WA;79275;376.6;95.6;86.3;2.9;1.1;4.8;87.69999999999999
17119;Madison;Democrat;IL;266560;376.3;98.1;88.5;8.3;0.3;0.9;88.8
45063;Lexington;Republican;SC;277888;375.4;98.2;80.7;15.2;0.5;1.7;81.5
36027;Dutchess;Republican;NY;296579;373.9;97.69999999999999;82.1;11.1;0.5;3.9;84.3
24013;Carroll;Republican;MD;167830;373.4;98.3;92.8;3.6;0.2;1.7;93.2
16001;Ada;Republican;ID;426236;372.8;97.3;92.4;1.3;0.8;2.6;93.2
13153;Houston;Republican;GA;149111;372.5;97.30000000000001;63.6;30.3;0.4;2.8;64.89999999999999
54029;Hancock;Republican;WV;30112;371.3;98.49999999999999;95.5;2.6;0.1;0.3;95.7
55089;Ozaukee;Republican;WI;87470;370.7;98.8;94.8;1.5;0.3;2.2;95.10000000000001
22005;Ascension;Democrat;LA;117029;369.7;98.8;74.1;22.9;0.4;1.3;74.7
42075;Lebanon;Republican;PA;136359;369.1;98.49999999999999;93.6;3.3;0.3;1.3;95.7
51161;Roanoke;Republican;VA;93785;368.7;98.2;89.0;5.8;0.2;3.2;89.5
13217;Newton;Democrat;GA;103675;367.3;98.19999999999999;53.6;43.0;0.4;1.1;54.9
12053;Hernando;Republican;FL;175855;365.6;98.2;90.5;5.7;0.5;1.4;91.8
37021;Buncombe;Democrat;NC;250539;362.9;98.0;89.6;6.5;0.5;1.2;90.2
19163;Scott;Democrat;IA;171387;360.7;97.2;86.7;7.5;0.4;2.5;87.6
42079;Luzerne;Republican;PA;318829;360.4;98.50000000000001;91.9;4.9;0.4;1.2;94.19999999999999
17093;Kendall;Democrat;IL;121350;358.2;98.1;87.6;6.7;0.5;3.3;88.80000000000001
18063;Hendricks;Republican;IN;156056;357.4;98.3;89.4;6.0;0.3;2.5;89.9
37001;Alamance;Democrat;NC;155792;356.5;98.1;75.5;19.5;1.4;1.6;77.8
42129;Westmoreland;Republican;PA;359320;355.4;98.6;95.1;2.5;0.1;0.9;95.39999999999999
24021;Frederick;Republican;MD;243675;353.5;97.3;82.8;9.4;0.5;4.5;84.10000000000001
13313;Whitfield;Republican;GA;103542;353.2;98.4;90.8;4.4;1.4;1.6;93.4
45083;Spartanburg;Republican;SC;293542;351.9;98.3;74.5;21.0;0.4;2.3;75.4
42049;Erie;Democrat;PA;278443;351.1;97.8;88.5;7.6;0.3;1.4;89.3
18105;Monroe;Democrat;IN;143339;349.7;97.6;87.3;3.5;0.3;6.4;87.8
53067;Thurston;Republican;WA;265851;349.4;94.70000000000002;82.9;3.4;1.7;5.7;84.7
39023;Clark;Republican;OH;136554;348.0;97.19999999999999;87.1;9.0;0.3;0.7;87.69999999999999
18157;Tippecanoe;Republican;IN;183074;345.7;98.00000000000001;85.4;4.9;0.4;7.2;86.1
17161;Rock Island;Democrat;IL;146063;345.0;97.49999999999999;84.7;9.8;0.6;2.3;86.10000000000001
26121;Muskegon;Democrat;MI;172344;344.9;97.2;81.1;14.4;1.0;0.7;82.1
6099;Stanislaus;Republican;CA;531997;344.2;96.10000000000001;84.1;3.3;1.9;5.9;88.4
54011;Cabell;Republican;WV;97109;342.8;97.8;91.3;5.1;0.2;1.2;91.60000000000001
53061;Snohomish;Republican;WA;759583;341.8;95.6;80.2;3.1;1.6;10.2;81.8
31109;Lancaster;Republican;NE;301795;340.8;97.4;88.4;3.9;0.9;4.1;89.39999999999999
39155;Trumbull;Democrat;OH;205175;340.1;98.1;88.8;8.6;0.2;0.5;89.1
8035;Douglas;Democrat;CO;314638;339.7;97.6;91.3;1.4;0.5;4.3;92.2
28033;DeSoto;Republican;MS;170913;338.7;98.60000000000001;71.9;24.9;0.3;1.4;72.4
37135;Orange;Democrat;NC;140420;336.2;97.39999999999999;76.8;12.2;0.6;7.7;78.0
1097;Mobile;Democrat;AL;415123;335.9;98.5;60.1;35.3;1.0;2.0;60.599999999999994
12105;Polk;Republican;FL;634638;334.9;98.0;79.7;15.7;0.6;1.9;81.7
29099;Jefferson;Republican;MO;222716;333.1;98.5;96.4;1.1;0.3;0.7;96.6
48041;Brazos;Republican;TX;209152;332.8;98.2;80.4;11.4;0.7;5.6;82.0
45091;York;Republican;SC;245346;332.2;98.2;75.9;19.5;0.9;1.8;76.6
39133;Portage;Republican;OH;161882;331.2;98.2;91.6;4.5;0.2;1.9;91.8
13255;Spalding;Republican;GA;63988;326.1;98.30000000000001;63.7;33.2;0.4;0.9;64.5
28047;Harrison;Republican;MS;199058;326.0;97.39999999999999;69.8;24.0;0.5;3.0;70.7
34011;Cumberland;Democrat;NJ;157389;324.4;97.1;72.1;21.9;1.6;1.4;77.2
54003;Berkeley;Republican;WV;110497;324.4;97.3;88.4;7.5;0.3;1.1;89.0
21185;Oldham;Democrat;KY;63490;322.2;98.39999999999999;91.8;4.4;0.5;1.6;92.5
24043;Washington;Republican;MD;149573;322.1;97.4;84.4;10.9;0.3;1.7;85.3
16027;Canyon;Republican;ID;203143;321.6;97.5;93.7;0.8;1.7;1.0;95.9
24017;Charles;Democrat;MD;154747;320.2;96.19999999999999;48.2;43.8;0.8;3.3;49.8
26093;Livingston;Republican;MI;185596;320.2;98.60000000000001;96.7;0.6;0.4;0.9;97.0
47125;Montgomery;Republican;TN;189961;319.6;95.80000000000001;72.4;19.7;0.7;2.5;74.5
37179;Union;Republican;NC;218568;318.7;98.19999999999999;83.2;12.1;0.6;2.2;84.5
12069;Lake;Republican;FL;315690;316.6;98.09999999999998;84.6;10.6;0.6;2.2;86.2
12109;St. Johns;Republican;FL;217919;316.4;98.19999999999999;89.5;5.7;0.3;2.6;90.1
12019;Clay;Republican;FL;199798;315.8;97.20000000000002;82.4;10.9;0.5;3.2;84.0
47187;Williamson;Republican;TN;205226;314.4;98.6;90.0;4.5;0.3;3.7;90.3
48303;Lubbock;Republican;TX;293974;311.3;98.29999999999998;87.0;7.8;1.1;2.3;89.2
21019;Boyd;Democrat;KY;48832;309.9;98.6;94.7;3.1;0.3;0.5;94.89999999999999
6097;Sonoma;Democrat;CA;500292;307.1;96.20000000000002;87.4;1.9;2.2;4.3;90.69999999999999
39043;Erie;Republican;OH;75828;306.4;97.2;87.3;8.8;0.4;0.7;88.0
55131;Washington;Republican;WI;133251;306.2;98.8;96.1;1.1;0.4;1.2;96.4
51177;Spotsylvania;Republican;VA;129188;304.9;96.70000000000002;77.3;16.1;0.4;2.7;78.8
34041;Warren;Republican;NJ;106917;304.5;98.5;90.9;4.5;0.2;2.8;91.9
6065;Riverside;Republican;CA;2329271;303.8;96.60000000000001;80.5;7.0;1.9;6.8;84.8
47165;Sumner;Republican;TN;172706;303.4;98.5;89.5;7.1;0.4;1.4;90.10000000000001
17143;Peoria;Democrat;IL;187319;301.2;97.10000000000001;74.9;18.1;0.4;3.7;75.8
47011;Bradley;Republican;TN;102975;301.0;98.39999999999999;91.7;4.8;0.6;1.2;92.6
18035;Delaware;Republican;IN;117074;300.1;97.89999999999999;89.2;7.1;0.3;1.2;89.5
34019;Hunterdon;Republican;NJ;126067;300.0;98.7;92.0;2.7;0.2;3.7;92.7
18019;Clark;Republican;IN;114262;295.6;97.80000000000001;88.9;7.4;0.4;1.0;89.5
48027;Bell;Republican;TX;329140;295.2;95.6;67.7;22.7;1.1;3.3;71.7
37057;Davidson;Republican;NC;164072;294.7;98.50000000000001;86.9;9.4;0.8;1.4;87.8
19113;Linn;Democrat;IA;217751;294.6;97.69999999999999;90.6;4.5;0.3;2.2;91.0
24037;St. Mary's;Republican;MD;110382;294.4;96.89999999999999;79.1;14.5;0.4;2.8;80.0
8041;El Paso;Democrat;CO;663519;292.6;95.4;83.7;7.0;1.3;3.0;86.6
1101;Montgomery;Democrat;AL;226189;292.5;98.59999999999998;38.9;56.7;0.3;2.6;39.699999999999996
24015;Cecil;Republican;MD;102383;292.0;97.89999999999999;89.3;6.8;0.4;1.3;90.0
18095;Madison;Republican;IN;130069;291.3;98.3;88.7;8.5;0.4;0.6;89.3
22017;Caddo;Democrat;LA;252603;290.2;98.6;48.5;48.2;0.5;1.3;49.199999999999996
39045;Fairfield;Republican;OH;150381;289.8;97.89999999999999;89.3;7.1;0.2;1.3;89.69999999999999
13077;Coweta;Republican;GA;135571;288.8;98.10000000000001;77.7;18.0;0.4;1.9;78.60000000000001
48245;Jefferson;Democrat;TX;252235;287.9;98.6;59.3;34.3;1.0;3.9;61.4
13095;Dougherty;Democrat;GA;92407;287.7;98.9;29.0;68.4;0.3;1.0;29.900000000000002
34037;Sussex;Republican;NJ;144909;287.6;98.60000000000001;94.2;2.2;0.2;2.0;94.8
37089;Henderson;Republican;NC;111149;286.1;98.4;93.0;3.4;0.7;1.1;93.80000000000001
36007;Broome;Democrat;NY;197349;284.2;97.5;87.3;5.7;0.2;4.2;88.4
12001;Alachua;Democrat;FL;256380;282.7;97.39999999999999;70.6;20.5;0.3;5.9;71.7
18067;Howard;Republican;IN;82982;282.4;97.39999999999999;88.6;7.3;0.4;1.1;89.1
21113;Jessamine;Democrat;KY;50815;282.3;98.1;93.1;3.5;0.3;1.2;93.4
28049;Hinds;Democrat;MS;243729;282.0;99.1;27.3;70.8;0.2;0.8;27.8
45013;Beaufort;Democrat;SC;175852;281.5;98.1;77.1;19.1;0.4;1.4;78.5
42089;Monroe;Republican;PA;166314;279.2;97.5;79.4;15.1;0.5;2.4;82.8
37097;Iredell;Republican;NC;166675;277.8;98.3;83.1;12.2;0.5;2.4;84.1
55087;Outagamie;Republican;WI;182006;277.2;98.5;91.9;1.3;1.8;3.4;92.5
10001;Kent;Republican;DE;171987;276.9;96.6;68.3;25.2;0.7;2.3;70.2
26115;Monroe;Republican;MI;149824;276.7;98.30000000000001;94.8;2.4;0.4;0.7;95.2
22103;St. Tammany;Republican;LA;245829;276.4;98.39999999999999;84.3;12.0;0.6;1.4;84.9
26021;Berrien;Republican;MI;155233;276.2;97.7;79.7;15.4;0.6;1.9;80.39999999999999
12061;Indian River;Republican;FL;144755;274.5;98.7;87.3;9.4;0.5;1.5;88.2
36091;Saratoga;Republican;NY;224921;271.1;98.30000000000001;93.9;1.8;0.2;2.4;94.30000000000001
37159;Rowan;Republican;NC;138630;270.7;98.49999999999997;80.1;16.6;0.6;1.1;81.10000000000001
54009;Brooke;Democrat;WV;23530;269.8;98.8;96.7;1.6;0.1;0.4;96.8
12085;Martin;Republican;FL;153392;269.2;98.7;90.4;5.7;1.1;1.3;92.2
18167;Vigo;Republican;IN;108175;267.4;97.80000000000001;88.2;7.2;0.4;2.0;88.5
53063;Spokane;Republican;WA;484318;267.2;96.10000000000001;89.8;1.9;1.7;2.3;90.8
54061;Monongalia;Democrat;WV;103463;267.1;98.2;90.8;3.9;0.2;3.2;91.0
41047;Marion;Republican;OR;326110;266.7;96.8;89.6;1.4;2.6;2.3;92.60000000000001
39003;Allen;Republican;OH;105040;264.2;97.2;83.7;12.4;0.3;0.8;84.3
24045;Wicomico;Republican;MD;101539;263.7;97.5;68.7;25.2;0.5;3.0;70.0
21145;McCracken;Democrat;KY;65316;263.6;97.8;85.6;10.9;0.3;1.0;86.0
37109;Lincoln;Republican;NC;79829;262.7;98.5;91.7;5.8;0.4;0.6;92.4
45007;Anderson;Republican;SC;192810;261.6;98.39999999999999;80.6;16.6;0.3;0.9;81.2
5007;Benton;Republican;AR;242321;261.2;97.60000000000002;90.0;1.9;1.9;3.4;91.10000000000001
37147;Pitt;Democrat;NC;175354;257.9;98.0;60.7;34.8;0.5;1.9;62.1
49049;Utah;Republican;UT;560974;257.8;97.5;93.5;0.7;0.8;1.6;94.5
13297;Walton;Republican;GA;87615;257.2;98.5;79.6;17.0;0.4;1.4;80.4
54037;Jefferson;Republican;WV;55713;255.2;97.59999999999998;88.6;6.8;0.3;1.8;89.2
42073;Lawrence;Republican;PA;88771;254.4;98.19999999999999;93.5;4.1;0.1;0.5;93.7
55063;La Crosse;Democrat;WI;118011;253.8;98.39999999999999;91.8;1.5;0.5;4.6;92.10000000000001
